,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
1632,2020,CA-QC Quebec,Very good,Monthly,Male,1955,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Self employed,Private business or industry,Upper middle class,10,65,0,0
1633,2020,CA-QC Quebec,Poor,Daily,Female,1974,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Other,Government or public institution,Working class,8,46,0,1
1634,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1962,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Working class,2,58,0,0
1635,2020,CA-AB Alberta,Fair,Never,Male,1955,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Unemployed,Private business or industry,Working class,4,65,0,0
1636,2020,CA-MB Manitoba,Good,Daily,Female,1995,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Working class,5,25,1,1
1637,2020,CA-QC Quebec,Good,Daily,Female,1995,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,7,25,1,1
1638,2020,CA-AB Alberta,Fair,Daily,Male,1999,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private non-profit organization,Lower class,5,21,0,0
1639,2020,CA-NB Nouveau-Brunswick,Good,Never,Male,1978,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Upper middle class,10,42,0,0
1640,2020,CA-NB Nouveau-Brunswick,Good,Daily,Male,1969,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Lower class,5,51,0,0
1641,2020,CA-ON Ontario,Very good,Daily,Female,1989,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,6,31,1,1
1642,2020,CA-QC Quebec,Very good,Daily,Female,2002,I am born in this country,Single,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Government or public institution,Upper middle class,9,18,0,1
1643,2020,CA-ON Ontario,Very good,Daily,Female,1999,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Lower middle class,7,21,0,1
1644,2020,CA-QC Quebec,Very good,Daily,Female,2001,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Lower middle class,8,19,0,1
1645,2020,CA-AB Alberta,Good,Daily,Male,1981,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Upper middle class,6,39,1,0
1646,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1990,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Working class,8,30,1,1
1647,2020,CA-QC Quebec,Good,Daily,Male,1963,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,57,1,0
1648,2020,CA-QC Quebec,Good,Daily,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Government or public institution,Upper middle class,7,23,0,1
1649,2020,CA-ON Ontario,Good,Less than monthly,Male,1979,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,41,1,0
1650,2020,CA-NS Nouvelle-Ecosse,Very good,Never,Male,1977,I am born in this country,Divorced,Short-cycle tertiary education (ISCED 5),Self employed,Not applicable; Never had a job,Upper class,8,43,0,0
1651,2020,CA-ON Ontario,Good,Daily,Female,1953,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,67,0,1
1652,2020,CA-ON Ontario,Good,Daily,Male,1989,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Working class,7,31,1,0
1653,2020,CA-QC Quebec,Good,Daily,Male,1958,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Lower middle class,10,62,0,0
1654,2020,CA-AB Alberta,Good,Daily,Female,1965,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private business or industry,Lower middle class,7,55,0,1
1655,2020,CA-ON Ontario,Fair,Weekly,Male,1966,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,6,54,1,0
1656,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Female,1995,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private non-profit organization,Upper middle class,7,25,1,1
1657,2020,CA-QC Quebec,Good,Daily,Female,1979,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Self employed,Private business or industry,Lower middle class,8,41,0,1
1658,2020,CA-BC Colombie-Britannique,Very good,Daily,Female,1999,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private non-profit organization,Working class,8,21,0,1
1659,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1992,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Lower middle class,4,28,0,1
1660,2020,CA-ON Ontario,Good,Daily,Female,1993,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Unemployed,Private business or industry,Working class,6,27,0,1
1661,2020,CA-AB Alberta,Fair,Never,Male,1968,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Lower middle class,5,52,1,0
1662,2020,CA-AB Alberta,Good,Never,Male,1977,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,8,43,1,0
1663,2020,CA-BC Colombie-Britannique,Very good,Weekly,Female,1984,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Working class,7,36,1,1
1664,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1991,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,29,1,1
1665,2020,CA-MB Manitoba,Good,Daily,Female,1999,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Lower middle class,8,21,0,1
1666,2020,CA-BC Colombie-Britannique,Good,Weekly,Male,1993,I am an immigrant to this country (born outside this country),Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,4,27,1,0
1667,2020,CA-QC Quebec,Fair,Daily,Female,1987,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Homemaker not otherwise employed,Private business or industry,Lower middle class,7,33,0,1
1668,2020,CA-ON Ontario,Fair,Weekly,Female,1963,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private non-profit organization,Working class,5,57,0,1
1669,2020,CA-ON Ontario,Good,Weekly,Female,1992,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,28,1,1
1670,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1945,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,10,75,0,0
1671,2020,CA-ON Ontario,Fair,Daily,Male,1976,I am born in this country,Single,Lower secondary education (ISCED 2),Retired/pensioned,Not applicable; Never had a job,Lower middle class,4,44,0,0
1672,2020,CA-ON Ontario,Fair,Weekly,Male,1973,I am born in this country,Married,Lower secondary education (ISCED 2),Full time (30 hours a week or more),Private business or industry,Working class,6,47,1,0
1673,2020,CA-ON Ontario,Good,Never,Male,1970,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,50,1,0
1674,2020,CA-ON Ontario,Good,Never,Female,1971,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Lower middle class,7,49,0,1
1675,2020,CA-MB Manitoba,Very good,Never,Male,1943,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Upper middle class,8,77,0,0
1676,2020,CA-ON Ontario,Very good,Daily,Female,2000,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Student,Private business or industry,Working class,7,20,0,1
1677,2020,CA-ON Ontario,Good,Daily,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Lower middle class,7,23,0,1
1678,2020,CA-ON Ontario,Fair,Daily,Male,1980,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,3,40,1,0
1679,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Daily,Female,1972,I am born in this country,Married,Lower secondary education (ISCED 2),Other,Government or public institution,Lower class,10,48,0,1
1680,2020,CA-ON Ontario,Good,Daily,Male,1972,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,48,1,0
1681,2020,CA-AB Alberta,Fair,Weekly,Male,1958,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,62,1,0
1682,2020,CA-ON Ontario,Good,Daily,Female,1970,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Student,Private non-profit organization,Lower middle class,8,50,0,1
1683,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1959,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Lower middle class,8,61,0,0
1684,2020,CA-AB Alberta,Good,Never,Female,1940,I am born in this country,Widowed,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Working class,8,80,0,1
1685,2020,CA-ON Ontario,Very good,Daily,Male,1961,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,59,1,0
1686,2020,CA-QC Quebec,Good,Daily,Male,1982,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,38,1,0
1687,2020,CA-AB Alberta,Good,Never,Male,2000,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private business or industry,Lower middle class,6,20,0,0
1688,2020,CA-AB Alberta,Good,Monthly,Female,2000,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Government or public institution,Upper middle class,8,20,0,1
1689,2020,CA-QC Quebec,Fair,Daily,Female,1966,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Government or public institution,Upper middle class,6,54,0,1
1690,2020,CA-BC Colombie-Britannique,Poor,Daily,Female,1954,I am born in this country,Widowed,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,3,66,0,1
1691,2020,CA-ON Ontario,Very poor,Never,Female,1995,I am born in this country,Single,Primary education (ISCED 1),Full time (30 hours a week or more),Private business or industry,Working class,1,25,1,1
1692,2020,CA-QC Quebec,Good,Daily,Female,1960,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Lower middle class,8,60,0,1
1693,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1966,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,4,54,1,0
1694,2020,CA-BC Colombie-Britannique,Fair,Daily,Male,1982,I am an immigrant to this country (born outside this country),Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,38,1,0
1695,2020,CA-QC Quebec,Good,Daily,Female,1996,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,7,24,1,1
